price_aprox_usd,surface_covered_in_m2,lat,lon,neighbourhood
30952.36,70.0,19.470064,-99.152056,Cuauhtémoc
40568.59,70.0,19.365175,-99.230064,Álvaro Obregón
44178.77,70.0,19.382649,-99.143384,Benito Juárez
36269.27,65.0,19.452689,-99.117987,Venustiano Carranza
90093.88,60.0,19.369509,-99.172532,Benito Juárez
40083.87,58.0,19.502529,-99.194061,Azcapotzalco
37758.66,66.0,19.464589,-99.183659,Azcapotzalco
63223.78,60.0,19.367424,-99.200287,Coyoacán
95257.16,85.0,19.39632,-99.196831,Álvaro Obregón
64162.23,66.0,19.336994,-99.162355,Coyoacán
72180.48,84.0,19.391761,-99.188716,Benito Juárez
34375.54,56.0,,,Iztapalapa
44783.51,60.0,19.412142,-99.146127,Cuauhtémoc
66911.83,70.0,19.451872,-99.173522,Miguel Hidalgo
29767.86,65.0,19.481707,-99.182837,Azcapotzalco
80635.87,75.0,19.472481,-99.182374,Azcapotzalco
33543.74,60.0,19.422817,-99.058911,Venustiano Carranza
60062.59,70.0,19.371543,-99.141669,Benito Juárez
66777.48,90.0,19.290953,-99.124863,Tlalpan
65858.1,64.0,19.384808,-99.137496,Benito Juárez
36889.28,56.0,19.514181,-99.138695,Gustavo A. Madero
44572.76,65.0,19.457982,-99.19269,Miguel Hidalgo
41105.2,55.0,19.318989,-99.094437,Iztapalapa
82696.7,60.0,19.337322,-99.196825,Álvaro Obregón
67438.69,65.0,19.402752,-99.098587,Iztacalco
35511.11,55.0,19.322108,-99.141935,Coyoacán
62799.12,53.0,23.634501,-102.552788,Iztacalco
32655.08,50.0,19.386447,-99.044231,Iztapalapa
32474.95,86.0,19.307417,-99.125191,Coyoacán
30347.41,50.0,19.511198,-99.200576,Azcapotzalco
26399.02,58.0,19.443178,-99.144234,Cuauhtémoc
20025.61,52.0,,,Iztapalapa
77449.13,67.0,19.396058,-99.135265,Benito Juárez
60589.45,65.0,19.346609,-99.072311,Iztapalapa
48471.56,69.0,19.451293,-99.161471,Cuauhtémoc
78660.92,60.0,19.366728,-99.293457,Cuajimalpa de Morelos
95385.15,82.0,19.328705,-99.164986,Coyoacán
90093.88,85.0,19.377171,-99.188503,Benito Juárez
39567.54,60.0,19.456595,-99.20456,Miguel Hidalgo
45057.62,80.0,19.517598,-99.137671,Gustavo A. Madero
40314.71,70.0,19.332428,-99.061256,Iztapalapa
46890.97,80.0,19.383251,-99.105499,Iztacalco
51627.48,60.0,19.323772,-99.116562,Coyoacán
43729.78,54.0,19.371745,-99.212281,Álvaro Obregón
45169.86,60.0,19.444428,-99.167254,Miguel Hidalgo
58671.66,85.0,19.450827,-99.156468,Cuauhtémoc
31597.82,55.0,19.445438,-99.132699,Cuauhtémoc
48550.59,71.0,19.52589,-99.151703,Gustavo A. Madero
58671.66,60.0,19.450551,-99.156352,Cuauhtémoc
60220.65,55.0,19.323772,-99.116562,Coyoacán
91432.72,75.0,19.377404,-99.193301,Álvaro Obregón
79029.72,90.0,19.370046,-99.146155,Benito Juárez
28984.43,51.0,19.414617,-99.168512,Álvaro Obregón
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
61626.9,80.0,19.39942,-99.141673,Benito Juárez
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
55320.8,74.0,19.329109,-99.127632,Coyoacán
34404.27,68.0,19.527836,-99.169827,Gustavo A. Madero
43202.91,50.0,19.410307,-99.065399,Iztacalco
39955.83,65.0,19.394558,-99.129707,Iztacalco
86669.26,60.0,19.370083,-99.198338,Álvaro Obregón
57902.44,48.0,19.439253,-99.163605,Cuauhtémoc
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
60589.45,65.0,19.346609,-99.072311,Iztapalapa
54934.4,90.0,19.446391,-99.157492,Cuauhtémoc
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
38039.64,74.0,19.383251,-99.105499,Iztacalco
50947.82,69.0,19.445553,-99.097057,Venustiano Carranza
64281.19,72.0,19.366505,-99.222297,Álvaro Obregón
56689.49,75.0,19.428767,-99.1459,Cuauhtémoc
51896.18,55.0,19.36312,-99.194926,Álvaro Obregón
32665.61,68.0,19.306187,-99.055725,Tláhuac
25789.82,56.0,19.36985,-99.019798,Iztapalapa
47681.26,85.0,19.305233,-99.12269,Coyoacán
37377.68,65.0,19.445553,-99.097057,Venustiano Carranza
76740.25,60.0,19.396705,-99.181902,Benito Juárez
63223.78,63.0,19.339026,-99.141994,Coyoacán
62433.48,80.0,19.346767,-99.123658,Coyoacán
71126.75,80.0,19.383446,-99.137643,Benito Juárez
47429.08,74.0,19.525055,-99.171219,Gustavo A. Madero
52698.97,63.0,,,Miguel Hidalgo
50052.15,60.0,19.477965,-99.094716,Gustavo A. Madero
40103.52,60.0,19.366632,-99.1979,Álvaro Obregón
80083.45,79.0,19.303448,-99.175262,Coyoacán
50965.55,80.0,19.442152,-99.18603,Miguel Hidalgo
37785.16,65.0,19.4473488,-99.1969822,Miguel Hidalgo
39514.86,60.0,19.496204,-99.086136,Gustavo A. Madero
54182.72,65.0,19.413496,-99.124389,Venustiano Carranza
24388.61,75.0,19.474655,-99.189277,Azcapotzalco
38091.59,70.0,19.445743,-99.174986,Miguel Hidalgo
36088.87,50.0,19.374628,-99.188927,Benito Juárez
37377.68,60.0,19.445553,-99.097057,Venustiano Carranza
44048.85,50.0,19.410215,-99.14595,Cuauhtémoc
33930.09,50.0,19.301945,-99.049533,Tláhuac
54688.57,70.0,19.456145,-99.201167,Miguel Hidalgo
57955.13,60.0,19.389578,-99.070199,Iztacalco
76922.26,60.0,19.365843,-99.149901,Benito Juárez
43729.78,79.0,19.378897,-99.140392,Benito Juárez
86932.69,60.0,19.387209,-99.222038,Álvaro Obregón
59008.86,70.0,19.377369,-99.198052,Álvaro Obregón
73778.56,62.0,19.46212,-99.143046,Cuauhtémoc
54833.19,50.0,19.33247,-99.144753,Coyoacán
44783.51,59.0,19.412017,-99.144716,Cuauhtémoc
66016.16,65.0,19.368544,-99.163605,Benito Juárez
39155.34,60.0,,,Xochimilco
44363.96,60.0,19.365259,-99.218307,Álvaro Obregón
91147.61,75.0,19.342273,-99.258628,Álvaro Obregón
27133.53,57.0,19.452689,-99.117987,Venustiano Carranza
29571.34,70.0,19.383958,-99.101064,Iztacalco
78502.86,58.0,19.405425,-99.144349,Cuauhtémoc
43877.3,60.0,19.358121,-99.256453,Álvaro Obregón
55239.14,70.0,19.30609,-99.113432,Coyoacán
62174.0,60.0,19.399108,-99.115621,Iztacalco
77994.48,80.0,19.392185,-99.135357,Benito Juárez
58481.99,65.0,19.496491,-99.149702,Gustavo A. Madero
35847.88,65.0,19.453854,-99.193979,Miguel Hidalgo
52686.48,70.0,19.453691,-99.180039,Miguel Hidalgo
59535.72,66.0,19.357982,-99.234453,Álvaro Obregón
87480.3,58.0,,,Venustiano Carranza
42640.91,75.0,19.473693,-99.164851,Azcapotzalco
61116.32,60.0,19.457182,-99.214865,Miguel Hidalgo
37038.59,60.0,19.403428,-99.142753,Benito Juárez
49577.98,65.0,19.384117,-99.205132,Álvaro Obregón
93511.29,62.0,,,Miguel Hidalgo
22128.32,90.0,19.457641,-99.149897,Cuauhtémoc
94835.67,80.0,19.36594,-99.163153,Benito Juárez
35458.0,60.0,19.307755,-99.044864,Tláhuac
90622.74,63.0,19.3905245,-99.1797506,Benito Juárez
52405.45,75.0,19.457058,-99.190308,Miguel Hidalgo
52313.67,65.0,19.452621,-99.154479,Cuauhtémoc
94022.66,57.0,23.634501,-102.552788,Benito Juárez
52678.58,65.0,,,Iztapalapa
34254.33,55.0,19.38462941,-99.0717371553,Iztapalapa
44141.26,70.0,19.470991,-99.168165,Azcapotzalco
75375.02,90.0,19.465454,-99.162665,Azcapotzalco
79029.72,62.0,19.474066,-99.137224,Gustavo A. Madero
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
96146.59,55.0,19.444578,-99.17637,Miguel Hidalgo
80635.92,90.0,19.464,-99.183377,Azcapotzalco
42517.99,69.0,19.452986,-99.119334,Venustiano Carranza
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
43729.78,50.0,19.369814,-99.29186,Cuajimalpa de Morelos
40112.98,70.0,19.366632,-99.1979,Álvaro Obregón
51878.64,80.0,19.37335,-99.174777,Benito Juárez
75868.53,49.0,19.400623,-99.14173,Benito Juárez
31285.23,74.0,19.467806,-99.130254,Gustavo A. Madero
27192.67,50.0,19.439858,-99.150241,Cuauhtémoc
72760.03,65.0,19.401819,-99.184615,Miguel Hidalgo
45942.61,54.0,19.370385,-99.207105,Álvaro Obregón
89567.02,64.0,19.410307,-99.065399,Iztacalco
63223.78,57.0,19.455944,-99.211803,Miguel Hidalgo
58481.99,73.0,19.400249,-99.177444,Miguel Hidalgo
64281.19,72.0,19.367943,-99.218478,Álvaro Obregón
32402.18,49.0,19.363694,-99.015699,Iztapalapa
75084.13,90.0,19.366753,-99.138046,Benito Juárez
44214.44,50.0,19.410307,-99.065399,Iztacalco
33368.08,55.0,19.348461,-99.080398,Iztapalapa
48734.99,57.0,19.4585508,-99.1271837,Cuauhtémoc
14565.17,50.0,19.295353,-99.058838,Tláhuac
75375.18,85.0,19.465454,-99.162665,Azcapotzalco
34983.82,65.0,19.455894,-99.18355,Miguel Hidalgo
65858.1,50.0,19.400165,-99.135621,Iztacalco
72760.03,73.0,19.401819,-99.184615,Miguel Hidalgo
73761.07,73.0,19.394628,-99.143842,Benito Juárez
93781.94,75.0,19.34867,-99.125983,Coyoacán
98260.29,90.0,19.335483,-99.159388,Coyoacán
54248.01,75.0,19.400165,-99.135621,Iztacalco
41121.8,68.0,19.379235,-99.109719,Venustiano Carranza
27080.85,69.0,19.452689,-99.117987,Venustiano Carranza
53158.18,80.0,19.395097,-99.150424,Benito Juárez
45194.99,65.0,19.417636,-99.153292,Cuauhtémoc
46810.14,60.0,19.456439,-99.144414,Cuauhtémoc
81630.71,70.0,19.2777130408,-99.1219578311,Xochimilco
64832.77,50.0,19.473415,-99.143539,Gustavo A. Madero
36889.28,48.0,19.303585,-99.046118,Tláhuac
49273.54,70.0,19.326108,-99.122758,Coyoacán
72391.22,80.0,19.502823,-99.154783,Azcapotzalco
77160.05,80.0,19.484532,-99.207027,Azcapotzalco
66911.83,65.0,19.451872,-99.173522,Miguel Hidalgo
94014.97,84.0,19.40012,-99.1532,Benito Juárez
54267.07,50.0,19.462355,-99.193313,Miguel Hidalgo
77712.56,55.0,19.396727,-99.115875,Iztacalco
72426.31,70.0,19.293561,-99.117034,Coyoacán
23492.37,55.0,19.394675,-99.063951,Iztacalco
53609.39,70.0,19.446198,-99.139166,Cuauhtémoc
63478.88,90.0,19.452365,-99.124572,Venustiano Carranza
58745.42,65.0,19.369859,-99.135812,Iztapalapa
62170.05,81.0,19.436856,-99.139535,Cuauhtémoc
50052.15,85.0,19.411528,-99.16166,Cuauhtémoc
72197.6,62.0,19.2912360087,-99.1242957115,Tlalpan
35847.88,75.0,19.453854,-99.193979,Miguel Hidalgo
39946.36,65.0,19.396502,-99.128797,Iztacalco
44141.21,68.0,19.470991,-99.168165,Azcapotzalco
40129.71,65.0,19.402339,-99.18437,Miguel Hidalgo
39887.51,60.0,19.391606,-99.191812,Álvaro Obregón
38461.13,70.0,,,Iztapalapa
81463.84,48.0,19.4557627884,-99.1635246273,Cuauhtémoc
70319.09,90.0,19.404604,-99.175377,Miguel Hidalgo
33719.34,70.0,19.38642,-99.222521,Álvaro Obregón
54793.94,74.0,19.33795,-99.123458,Coyoacán
38904.64,55.0,19.410055,-99.114487,Venustiano Carranza
62380.79,58.0,23.634501,-102.552788,Cuauhtémoc
80399.57,70.0,19.334265,-99.20502,Álvaro Obregón
36617.1,65.0,19.383251,-99.105499,Iztacalco
71126.75,63.0,19.439636,-99.166401,Cuauhtémoc
52698.97,80.0,19.323772,-99.116562,Coyoacán
31611.89,65.0,19.36197,-99.006852,Iztapalapa
63223.78,50.0,19.454082,-99.125206,Cuauhtémoc
46849.39,80.0,19.359407,-99.060657,Iztapalapa
54747.07,63.0,19.2990233,-99.0436467,Tláhuac
79048.46,85.0,19.336195,-99.23692,Álvaro Obregón
39514.86,56.0,19.453909,-99.208595,Miguel Hidalgo
92223.21,53.0,19.464928,-99.180214,Azcapotzalco
38987.99,75.0,19.363161,-99.248065,Álvaro Obregón
46146.24,60.0,19.403836,-99.059832,Iztacalco
37375.69,60.0,19.439131,-99.161361,Cuauhtémoc
63002.49,70.0,19.479793,-99.186945,Azcapotzalco
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
63238.77,64.0,,,Gustavo A. Madero
54279.94,90.0,19.361993,-99.137782,Iztapalapa
33930.09,77.0,19.494457,-99.204734,Azcapotzalco
37210.22,60.0,19.370272,-99.149127,Benito Juárez
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
85497.78,63.0,19.265581,-99.171181,Tlalpan
77554.5,70.0,19.309208,-99.171906,Coyoacán
46633.43,64.0,,,Iztacalco
33192.48,60.0,19.474706,-99.18843,Azcapotzalco
36880.53,50.0,19.324123,-99.074132,Iztapalapa
36037.55,50.0,19.418666,-99.145075,Cuauhtémoc
44941.57,86.0,19.501421,-99.172919,Azcapotzalco
32033.38,65.0,19.385144,-99.142575,Benito Juárez
33494.27,60.0,19.399226,-99.134352,Iztacalco
58271.25,90.0,19.397531,-99.182964,Miguel Hidalgo
54372.45,85.0,19.452049,-99.144241,Cuauhtémoc
34193.52,50.0,19.43951,-99.119872,Venustiano Carranza
35758.1,70.0,19.367286,-99.188816,Benito Juárez
66332.28,50.0,19.454332,-99.200287,Miguel Hidalgo
52313.67,70.0,19.446829,-99.159454,Cuauhtémoc
43202.91,60.0,19.381646,-99.179944,Benito Juárez
41095.45,77.0,19.472863741,-99.1669535637,Azcapotzalco
39883.66,70.0,19.372724,-99.137094,Benito Juárez
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
79424.87,80.0,19.385989,-99.186285,Benito Juárez
48431.1,54.0,19.45984,-99.124797,Cuauhtémoc
39040.68,52.0,19.3782697,-99.0225863,Iztapalapa
24421.23,50.0,19.411434,-99.152197,Cuauhtémoc
59008.86,80.0,19.470359,-99.183001,Azcapotzalco
46890.97,70.0,19.513586,-99.125802,Gustavo A. Madero
50948.31,65.0,19.445553,-99.097057,Venustiano Carranza
85878.96,78.0,19.396893,-99.152302,Benito Juárez
55847.67,70.0,19.469418,-99.164299,Azcapotzalco
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
60603.82,87.0,19.376456,-99.145563,Benito Juárez
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
62170.05,57.0,19.393754,-99.082215,Iztacalco
35352.63,69.0,19.527836,-99.169827,Gustavo A. Madero
63223.78,59.0,19.420658,-99.146349,Cuauhtémoc
54933.04,69.0,19.2990233,-99.0436467,Tláhuac
56391.92,70.0,19.468775,-99.115636,Gustavo A. Madero
36376.69,75.0,19.392025,-99.135302,Benito Juárez
60589.45,66.0,19.442212,-99.139539,Cuauhtémoc
61010.94,90.0,19.383446,-99.137643,Benito Juárez
77975.99,70.0,19.384632,-99.135881,Benito Juárez
71390.18,75.0,19.452245,-99.15589,Cuauhtémoc
41790.28,69.0,19.451576,-99.190662,Miguel Hidalgo
21748.98,50.0,19.538179,-99.142771,Gustavo A. Madero
28645.11,58.0,19.32804,-99.112399,Coyoacán
46943.65,68.0,19.359901,-99.189606,Álvaro Obregón
20974.19,50.0,19.2988863462,-99.0497383475,Tláhuac
39883.66,60.0,19.372724,-99.137094,Benito Juárez
79029.72,80.0,19.398111,-99.164431,Benito Juárez
94835.67,90.0,19.339088,-99.18541,Coyoacán
36617.1,75.0,19.441695,-99.142965,Cuauhtémoc
78422.77,53.0,19.410553,-99.133858,Cuauhtémoc
82948.19,90.0,19.305266,-99.148363,Coyoacán
26870.1,60.0,19.361468,-99.083751,Iztapalapa
34035.21,60.0,19.446915,-99.128639,Cuauhtémoc
38100.62,75.0,19.445744,-99.174986,Miguel Hidalgo
37386.32,65.0,19.354947,-99.087529,Iztapalapa
39524.23,68.0,19.371627,-99.292652,Cuajimalpa de Morelos
76395.4,60.0,19.4451,-99.146494,Cuauhtémoc
90093.88,60.0,19.369509,-99.172532,Benito Juárez
93071.72,90.0,19.37487,-99.187989,Álvaro Obregón
70863.32,60.0,19.45069,-99.156985,Cuauhtémoc
62696.91,69.0,19.26596,-99.121915,Xochimilco
44141.21,68.0,19.472084,-99.16983,Azcapotzalco
89286.04,80.0,19.37314,-99.1883,Benito Juárez
44456.85,75.0,19.405526,-99.165735,Cuauhtémoc
81664.04,80.0,19.348122,-99.125716,Coyoacán
34351.58,60.0,19.306198,-99.235825,La Magdalena Contreras
62117.36,58.0,,,Gustavo A. Madero
77167.11,63.0,19.417923,-99.148384,Cuauhtémoc
32349.5,69.0,19.376598,-99.032234,Iztapalapa
36625.78,52.0,19.3019190415,-99.0409433842,Tláhuac
62170.05,80.0,19.436723,-99.138968,Cuauhtémoc
46286.49,60.0,19.446915,-99.128639,Cuauhtémoc
61537.81,52.0,19.392349,-99.07093,Iztacalco
51369.32,70.0,19.485695,-99.177444,Azcapotzalco
60009.9,52.0,19.392349,-99.07093,Iztacalco
48631.2,75.0,19.28008,-99.217066,Tlalpan
25686.16,80.0,19.439636,-99.166401,Cuauhtémoc
35847.88,55.0,19.44888,-99.171819,Miguel Hidalgo
79048.46,69.0,,,Venustiano Carranza
59008.86,60.0,19.473486,-99.185753,Azcapotzalco
26876.58,76.0,19.428384,-99.140161,Cuauhtémoc
51632.75,70.0,19.452419,-99.175058,Miguel Hidalgo
28457.44,59.0,19.412017,-99.144716,Cuauhtémoc
46943.65,80.0,19.359901,-99.189606,Álvaro Obregón
45837.24,58.0,19.480501,-99.178139,Azcapotzalco
59391.74,48.0,19.443178,-99.144234,Cuauhtémoc
23870.5,80.0,19.376898,-99.200361,Álvaro Obregón
37439.01,84.0,19.2638584,-99.1671917,Tlalpan
63223.78,50.0,19.454082,-99.125206,Cuauhtémoc
21343.71,60.0,19.446313,-99.14006,Cuauhtémoc
77362.09,90.0,19.4007847,-99.147419,Benito Juárez
86142.4,69.0,19.397983,-99.146696,Benito Juárez
50274.82,65.0,19.41973,-99.111403,Venustiano Carranza
73761.07,49.0,,,Tlalpan
77449.13,70.0,19.382768,-99.165454,Benito Juárez
63223.78,52.0,19.417826,-99.119535,Venustiano Carranza
98787.15,75.0,19.284672,-99.220367,Tlalpan
57968.87,63.0,19.4555235,-99.1331631,Cuauhtémoc
71653.61,84.0,19.391819,-99.188639,Álvaro Obregón
68492.42,50.0,19.287188,-99.170525,Tlalpan
81242.55,65.0,19.395511,-99.184236,Benito Juárez
45848.11,81.0,19.391903,-99.188954,Cuauhtémoc
76764.8,80.0,19.305704,-99.182983,Coyoacán
45035.87,70.0,19.440749,-99.141649,Cuauhtémoc
61010.94,60.0,19.384808,-99.137496,Benito Juárez
31506.51,65.0,19.457466,-99.127209,Venustiano Carranza
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
47681.26,80.0,19.457982,-99.19269,Miguel Hidalgo
65858.1,64.0,19.383446,-99.137643,Benito Juárez
39514.86,58.0,19.529876543,-99.1527398676,Gustavo A. Madero
48197.59,60.0,19.329298,-99.115548,Coyoacán
57691.69,65.0,19.379827,-99.153139,Benito Juárez
45004.92,75.0,19.487517,-99.181718,Azcapotzalco
43892.31,78.0,19.3669496,-99.1370009,Iztapalapa
41680.96,70.0,19.449997,-99.18117,Miguel Hidalgo
47417.83,80.0,19.469689,-99.085457,Gustavo A. Madero
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
79048.46,50.0,19.404661,-99.133858,Cuauhtémoc
54793.94,75.0,19.452503,-99.120018,Venustiano Carranza
50930.23,80.0,19.392349,-99.07093,Iztacalco
79029.72,75.0,19.370046,-99.146155,Benito Juárez
40041.72,69.0,19.477476,-99.093448,Gustavo A. Madero
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
46364.1,90.0,19.39912,-99.141464,Benito Juárez
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
39883.66,60.0,19.372724,-99.137094,Benito Juárez
53092.16,80.0,19.35782,-99.149406,Benito Juárez
42159.18,60.0,19.2606184237,-99.1262201965,Xochimilco
71556.56,55.0,19.403968,-99.063337,Iztacalco
46902.09,78.0,19.363542,-99.224084,Álvaro Obregón
40131.29,70.0,19.402339,-99.18437,Miguel Hidalgo
19581.61,48.0,19.3016127368,-99.0409581363,Tláhuac
27682.77,70.0,19.44365,-99.141269,Cuauhtémoc
21074.59,50.0,19.305666,-99.051631,Tláhuac
49261.86,70.0,19.326108,-99.122758,Coyoacán
43729.78,54.0,19.371745,-99.212281,Álvaro Obregón
25842.72,67.0,19.38855,-99.055877,Iztapalapa
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
39069.34,65.0,19.451919,-99.131919,Cuauhtémoc
73234.21,50.0,19.398936,-99.113335,Iztacalco
18703.7,48.0,19.481712,-99.145483,Gustavo A. Madero
31085.02,57.0,19.491531,-99.172373,Azcapotzalco
65858.1,64.0,19.383446,-99.137643,Benito Juárez
17333.85,52.0,19.328362,-99.077087,Iztapalapa
66911.83,70.0,19.304943,-99.237689,Álvaro Obregón
71390.18,81.0,19.446829,-99.159454,Cuauhtémoc
27403.46,62.0,,,Iztacalco
94308.8,57.0,19.298168,-99.113106,Tlalpan
24421.23,50.0,19.410964,-99.144837,Cuauhtémoc
39524.23,74.0,19.3074425541,-99.124982357,Coyoacán
73761.07,73.0,19.394628,-99.143842,Benito Juárez
63381.84,60.0,19.455292,-99.200264,Miguel Hidalgo
38091.59,70.0,19.445743,-99.174986,Miguel Hidalgo
10537.29,60.0,19.453609,-99.126608,Gustavo A. Madero
34088.15,80.0,19.363524,-99.247303,Álvaro Obregón
30828.86,50.0,,,Iztacalco
30155.4,71.0,19.2811295215,-99.1869950294,Tlalpan
63238.77,68.0,19.413992,-99.138695,Cuauhtémoc
42149.18,57.0,19.306256,-99.236671,La Magdalena Contreras
78523.95,60.0,19.2990233,-99.0436467,Tláhuac
78420.66,53.0,19.410553,-99.133858,Cuauhtémoc
24457.06,69.0,19.409843,-99.125509,Venustiano Carranza
85878.96,90.0,19.396893,-99.152302,Benito Juárez
25795.88,56.0,,,Iztapalapa
77141.75,75.0,19.484532,-99.207027,Azcapotzalco
61305.99,70.0,19.402944,-99.199727,Miguel Hidalgo
67544.07,80.0,19.484532,-99.207027,Azcapotzalco
65873.72,61.0,19.313878,-99.094271,Iztapalapa
37210.22,75.0,19.365405,-99.149041,Benito Juárez
65858.1,68.0,19.428152,-99.106194,Venustiano Carranza
16859.67,60.0,19.30515,-99.046802,Tláhuac
79029.72,65.0,19.409748,-99.13548,Cuauhtémoc
92991.64,80.0,19.422716,-99.162285,Cuauhtémoc
45257.68,68.0,19.454459,-99.129125,Venustiano Carranza
32349.5,68.0,19.376598,-99.032234,Iztapalapa
54793.94,54.0,19.452365,-99.124572,Venustiano Carranza
46364.1,70.0,19.39617,-99.13791,Benito Juárez
47692.57,75.0,19.304501,-99.123121,Coyoacán
77467.49,75.0,19.360367,-99.192614,Álvaro Obregón
38461.13,75.0,19.41084,-99.120408,Venustiano Carranza
60589.45,65.0,19.346609,-99.072311,Iztapalapa
37048.69,75.0,19.376392,-99.192439,Álvaro Obregón
78660.92,60.0,19.36839,-99.293322,Cuajimalpa de Morelos
40645.77,72.0,19.2790911,-99.2114234,Tlalpan
41095.45,60.0,19.194247,-99.141976,Tlalpan
44783.51,50.0,19.317698,-99.061256,Iztapalapa
93992.68,84.0,19.40012,-99.1532,Benito Juárez
76202.72,70.0,19.336079,-99.173209,Coyoacán
18861.76,63.0,,,Cuauhtémoc
48218.66,80.0,19.487416,-99.118006,Gustavo A. Madero
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
44678.13,80.0,19.478091,-99.094648,Gustavo A. Madero
60589.45,65.0,23.634501,-102.552788,Cuauhtémoc
88987.47,78.0,19.396942,-99.1523,Benito Juárez
31283.39,60.0,19.467806,-99.130254,Gustavo A. Madero
65858.1,62.0,19.448658,-99.142499,Cuauhtémoc
62170.05,60.0,19.411112,-99.193066,Miguel Hidalgo
34077.61,65.0,19.374721,-99.140098,Benito Juárez
50947.82,70.0,19.446852,-99.154461,Cuauhtémoc
40645.77,72.0,19.2711236877,-99.2088389397,Tlalpan
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
34509.64,70.0,19.448187,-99.161176,Cuauhtémoc
55320.8,76.0,19.362555,-99.295883,Cuajimalpa de Morelos
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
56689.49,60.0,19.428767,-99.1459,Cuauhtémoc
23661.84,51.0,,,Iztapalapa
31605.31,70.0,19.446558,-99.138084,Cuauhtémoc
85703.36,75.0,19.400882,-99.180623,Miguel Hidalgo
36138.08,64.0,19.446915,-99.128639,Cuauhtémoc
52698.97,75.0,19.453691,-99.180039,Miguel Hidalgo
66911.83,70.0,19.451872,-99.173522,Miguel Hidalgo
73761.07,60.0,19.444584,-99.174675,Miguel Hidalgo
54267.07,54.0,19.462367,-99.193682,Miguel Hidalgo
